2, 3338.73, 3240.55
3, 4411.54, 3953.17
4, 4532.94, 4383.61
5, 4544.34, 4515.13
6, 4570.58, 4553.29
7, 4581.38, 4573.91
8, 4592.18, 4585.85
9, 4598.68, 4594.53
10, 4599.38, 4598.82
11, 4599.53, 4599.21
12, 4600.23, 4599.73
13, 4600.98, 4600.2
14, 4601.38, 4600.74
15, 4602.48, 4601.57
16, 4602.48, 4602.11
17, 4602.88, 4602.47
18, 4603.63, 4602.83
19, 4603.98, 4603.34
20, 4604.38, 4603.76
21, 4604.43, 4604.1
22, 4605.13, 4604.41
23, 4605.83, 4604.91
24, 4605.88, 4605.48
25, 4606.23, 4605.64
26, 4606.54, 4605.95
27, 4606.94, 4606.3
28, 4607.58, 4606.33
29, 4607.58, 4607.02
30, 4607.98, 4607.57
31, 4608.38, 4607.74
32, 4608.63, 4608.07
33, 4608.78, 4608.28
34, 4609.58, 4608.84
35, 4610.18, 4609.48
36, 4610.58, 4609.93
37, 4610.63, 4610.27
38, 4611.03, 4610.61
39, 4611.73, 4610.93
40, 4612.88, 4611.92
41, 4612.98, 4612.69
42, 4613.73, 4613.12
43, 4614.53, 4613.72
44, 4614.93, 4614.37
45, 4614.93, 4614.65
46, 4615.33, 4614.8
47, 4616.08, 4615.29
48, 4616.78, 4615.81
49, 4617.18, 4616.53
50, 4617.58, 4616.9
51, 4618.28, 4617.45
52, 4618.63, 4618.08
53, 4618.88, 4618.43
54, 4619.33, 4618.67
55, 4620.13, 4619.35
56, 4621.08, 4620.09
57, 4621.43, 4620.66
58, 4621.83, 4621.28
59, 4622.58, 4621.66
60, 4622.98, 4622.29
61, 4623.28, 4622.71
62, 4623.33, 4623.1
63, 4624.23, 4623.48
64, 4624.23, 4623.72
65, 4624.48, 4624.01
66, 4624.68, 4624.23
67, 4625.08, 4624.6
68, 4625.48, 4624.84
69, 4626.23, 4625.39
70, 4626.58, 4625.9
71, 4627.38, 4626.57
72, 4627.83, 4627.22
73, 4628.58, 4627.81
74, 4629.33, 4628.55
75, 4629.68, 4629.06
76, 4629.73, 4629.34
77, 4630.08, 4629.6
78, 4630.58, 4629.95
79, 4630.73, 4630.33
80, 4631.13, 4630.5
81, 4631.53, 4630.73
82, 4631.88, 4631.41
83, 4632.63, 4631.98
84, 4633.53, 4632.66
85, 4633.93, 4632.95
86, 4634.28, 4633.34
87, 4634.68, 4633.76
88, 4635.53, 4634.52
89, 4635.53, 4635.11
90, 4636.78, 4635.86
91, 4637.13, 4636.4
92, 4638.23, 4637.45
93, 4638.63, 4638.2
94, 4639.03, 4638.41
95, 4639.83, 4639.02
96, 4640.23, 4639.63
97, 4640.63, 4639.96
98, 4641.18, 4640.48
99, 4641.38, 4640.82
100, 4641.63, 4640.87
101, 4641.78, 4641.32
102, 4642.53, 4641.81
103, 4643.33, 4642.53
104, 4643.73, 4643.05
105, 4644.03, 4643.45
106, 4644.08, 4643.44
107, 4644.38, 4643.64
108, 4644.78, 4644
109, 4645.23, 4644.51
110, 4645.23, 4644.81
111, 4645.63, 4645.17
112, 4646.43, 4645.5
113, 4646.73, 4646
114, 4647.18, 4646.64
115, 4647.78, 4647.21
116, 4648.58, 4647.81
117, 4648.58, 4648.22
118, 4649.18, 4648.52
119, 4649.93, 4649.11
120, 4650.38, 4649.78
121, 4650.73, 4650.03
122, 4650.88, 4650.43
123, 4651.63, 4650.86
124, 4651.98, 4651.46
125, 4652.78, 4651.93
126, 4653.43, 4652.64
127, 4653.83, 4653.17
128, 4654.23, 4653.58
129, 4654.98, 4654.34
130, 4655.68, 4654.91
131, 4656.08, 4655.54
132, 4656.43, 4656.14
133, 4656.83, 4656.46
134, 4657.23, 4656.77
135, 4657.98, 4657.22
136, 4658.33, 4657.61
137, 4658.73, 4658.31
138, 4659.48, 4658.78
139, 4660.23, 4659.33
140, 4660.63, 4660
141, 4660.98, 4660.65
142, 4661.38, 4660.95
143, 4661.78, 4661.39
144, 4662.78, 4661.96
