2, 61.35, 50.071
3, 61.35, 34.8855
4, 61.35, 42.745
5, 61.35, 52.715
6, 61.35, 56.7525
7, 61.35, 58.8985
8, 61.35, 60.219
9, 61.35, 60.553
10, 61.6, 60.6965
11, 62.2, 61.444
12, 62.45, 61.8971
13, 62.45, 61.9081
14, 62.45, 61.8996
15, 62.45, 61.8956
16, 62.45, 61.8881
17, 62.45, 61.8991
18, 62.45, 61.9196
19, 62.45, 61.9346
20, 62.45, 61.9346
21, 62.45, 61.9396
22, 62.45, 61.9421
23, 62.45, 61.9421
24, 62.45, 61.9421
25, 62.45, 61.9421
26, 62.45, 61.9421
27, 62.45, 61.9421
28, 62.45, 61.9421
29, 62.45, 61.9421
30, 62.45, 61.9421
31, 62.45, 61.9421
32, 62.45, 61.9421
33, 62.45, 61.9421
34, 62.45, 61.9421
35, 62.45, 61.9421
36, 62.45, 61.9421
37, 62.45, 61.9421
38, 62.45, 61.9421
39, 62.45, 61.9421
40, 62.45, 61.9421
41, 62.45, 61.9421
42, 62.45, 61.9421
43, 62.45, 61.9446
44, 62.45, 61.9351
45, 62.45, 61.9376
46, 62.45, 61.9386
47, 62.45, 61.9376
48, 62.45, 61.9386
49, 62.45, 61.9386
50, 62.45, 61.9311
51, 62.45, 61.9186
52, 62.45, 61.9086
53, 62.55, 61.9051
54, 62.55, 61.9791
55, 62.95, 62.2385
56, 62.95, 62.1535
57, 63.35, 62.8991
58, 63.35, 62.9241
59, 63.35, 62.9271
60, 63.75, 63.3056
61, 64.1, 63.6905
62, 64.5, 64.0496
63, 65.25, 64.455
64, 65.25, 64.437
65, 65.6, 65.2025
66, 65.6, 65.1945
67, 65.65, 65.215
68, 65.65, 65.209
69, 65.65, 65.2055
70, 66.05, 65.6119
71, 66.05, 65.6059
72, 66.4, 66.008
73, 66.4, 66.3584
74, 66.4, 66.3399
75, 66.75, 66.3219
76, 66.75, 66.2855
77, 66.75, 66.3039
78, 67.1, 66.656
79, 67.1, 66.7
80, 67.1, 66.692
81, 67.1, 66.698
82, 67.1, 66.68
83, 67.1, 66.691
84, 67.1, 66.72
85, 67.1, 66.7185
86, 67.1, 66.7035
87, 67.1, 66.7065
88, 67.1, 66.7105
89, 67.1, 66.7005
90, 67.1, 66.7075
91, 67.1, 66.705
92, 67.1, 66.697
93, 67.1, 66.688
94, 67.1, 66.6945
95, 67.1, 66.6945
96, 67.1, 66.6945
97, 67.1, 66.6945
98, 67.1, 66.6945
99, 67.1, 66.6945
100, 67.1, 66.6945
101, 67.1, 66.6945
102, 67.1, 66.6945
103, 67.1, 66.6945
104, 67.1, 66.6905
105, 67.1, 66.691
106, 67.1, 66.6905
107, 67.1, 66.6905
108, 67.1, 66.6905
109, 67.1, 66.682
110, 67.1, 66.6775
111, 67.1, 66.675
112, 67.1, 66.6675
113, 67.1, 66.6775
114, 67.1, 66.6705
115, 67.1, 66.6485
116, 67.1, 66.6185
117, 67.1, 66.5915
118, 67.1, 66.593
119, 67.25, 66.6445
120, 67.25, 66.402
121, 67.95, 67.1
122, 67.95, 67.4221
123, 68.3, 67.7505
124, 69.05, 68.1325
125, 69.05, 68.466
126, 69.4, 68.8665
127, 69.45, 68.8525
128, 69.45, 68.894
129, 69.45, 68.8595
130, 69.8, 69.2515
131, 70.4, 69.5655
132, 70.4, 69.2549
133, 70.4, 69.5955
134, 70.55, 69.9784
135, 71.55, 70.3975
136, 71.55, 70.439
137, 71.55, 70.8141
138, 71.65, 71.1245
139, 71.7, 71.155
140, 71.7, 71.173
141, 72.05, 71.5741
142, 73.05, 71.88
143, 73.05, 71.8355
144, 73.05, 72.2121
