2, 61.05, 49.689
3, 61.05, 34.916
4, 61.8, 43.876
5, 61.8, 61.215
6, 62.2, 61.781
7, 62.2, 61.851
8, 63, 62.3345
9, 63.4, 62.664
10, 63.4, 63.108
11, 63.75, 63.4064
12, 64.1, 63.5845
13, 64.5, 63.935
14, 64.5, 64.179
15, 64.85, 64.348
16, 64.9, 64.4195
17, 65.65, 64.859
18, 66, 65.0875
19, 66.05, 65.39
20, 66.4, 65.885
21, 66.75, 66.2509
22, 67.1, 66.55
23, 67.45, 66.849
24, 67.45, 67.0226
25, 67.45, 67.4051
26, 67.8, 67.4216
27, 68.15, 67.6085
28, 68.4, 67.9889
29, 68.5, 68.1674
30, 68.5, 68.1064
31, 68.5, 68.2639
32, 68.5, 68.45
33, 68.5, 68.4545
34, 68.5, 68.453
35, 68.75, 68.499
36, 68.75, 68.48
37, 68.75, 68.5435
38, 68.75, 68.655
39, 69, 68.71
40, 69, 68.725
41, 69, 68.9505
42, 69, 68.9195
43, 69, 68.99
44, 69, 68.9395
45, 69, 68.8915
46, 69, 68.985
47, 69.25, 68.942
48, 69.25, 69.1175
49, 69.25, 69.24
50, 69.25, 69.246
51, 69.25, 69.2475
52, 69.25, 69.238
53, 69.25, 69.25
54, 69.25, 69.25
55, 69.25, 69.25
56, 69.25, 69.25
57, 69.25, 69.25
58, 69.25, 69.25
59, 69.25, 69.25
60, 69.25, 69.25
61, 69.25, 69.25
62, 69.25, 69.25
63, 69.25, 69.25
64, 69.25, 69.25
65, 69.25, 69.25
66, 69.25, 69.25
67, 69.25, 69.25
68, 69.25, 69.25
69, 69.25, 69.25
70, 69.25, 69.25
71, 69.25, 69.25
72, 69.25, 69.25
73, 69.25, 69.25
74, 69.25, 69.25
75, 69.25, 69.25
76, 69.25, 69.25
77, 69.25, 69.25
78, 69.25, 69.25
79, 69.25, 69.25
80, 69.25, 69.25
81, 69.25, 69.25
82, 69.25, 69.25
83, 69.25, 69.22
84, 69.5, 69.209
85, 69.5, 69.4425
86, 69.5, 69.455
87, 69.5, 69.3745
88, 69.5, 69.4965
89, 69.5, 69.365
90, 69.5, 69.5
91, 69.5, 69.5
92, 69.5, 69.5
93, 69.5, 69.5
94, 69.5, 69.5
95, 69.5, 69.5
96, 69.5, 69.5
97, 69.5, 69.5
98, 69.5, 69.5
99, 69.5, 69.5
100, 69.5, 69.5
101, 69.5, 69.5
102, 69.5, 69.5
103, 69.5, 69.5
104, 69.5, 69.5
105, 69.5, 69.5
106, 69.5, 69.5
107, 69.5, 69.5
108, 69.5, 69.5
109, 69.5, 69.5
110, 69.5, 69.5
111, 69.5, 69.5
112, 69.5, 69.5
113, 69.5, 69.5
114, 69.5, 69.5
115, 69.5, 69.5
116, 69.5, 69.5
117, 69.5, 69.5
118, 69.5, 69.5
119, 69.5, 69.5
120, 69.5, 69.5
121, 69.75, 69.48
122, 69.75, 69.6925
123, 69.75, 69.649
124, 69.75, 69.659
125, 69.75, 69.7365
126, 69.75, 69.6065
127, 69.75, 69.75
128, 69.75, 69.75
129, 69.75, 69.75
130, 69.75, 69.75
131, 69.75, 69.75
132, 69.75, 69.75
133, 69.75, 69.75
134, 69.75, 69.75
135, 69.75, 69.75
136, 69.75, 69.75
137, 69.75, 69.75
138, 69.75, 69.75
139, 69.75, 69.75
140, 69.75, 69.75
141, 69.75, 69.75
142, 69.75, 69.75
143, 69.75, 69.75
144, 69.75, 69.75
145, 69.75, 69.75
146, 69.75, 69.75
147, 69.75, 69.75
148, 69.75, 69.75
149, 69.75, 69.75
150, 69.75, 69.75
151, 69.75, 69.75
152, 69.75, 69.75
153, 69.75, 69.75
154, 69.75, 69.75
155, 69.75, 69.75
156, 69.75, 69.75
157, 69.75, 69.5715
158, 69.75, 69.6545
159, 69.75, 69.7325
160, 69.75, 69.6265
161, 69.75, 69.7475
162, 69.75, 69.6455
163, 69.75, 69.6675
164, 70.15, 69.744
165, 70.15, 69.7795
166, 70.15, 70.1099
167, 70.15, 70.0959
168, 70.5, 70.0924
169, 70.5, 70.163
170, 70.5, 70.463
171, 70.5, 70.4615
172, 70.5, 70.399
173, 70.5, 70.4165
174, 70.5, 70.474
175, 70.75, 70.495
176, 70.75, 70.714
177, 70.75, 70.7245
178, 70.75, 70.6975
179, 70.75, 70.745
180, 70.75, 70.563
181, 70.75, 70.75
182, 70.75, 70.75
183, 70.75, 70.75
184, 70.75, 70.75
185, 70.75, 70.75
186, 70.75, 70.75
187, 70.75, 70.75
188, 70.75, 70.75
189, 70.75, 70.75
190, 70.75, 70.75
191, 70.75, 70.75
192, 70.75, 70.75
193, 70.75, 70.75
194, 70.75, 70.75
195, 70.75, 70.75
196, 70.75, 70.75
197, 70.75, 70.75
198, 70.75, 70.75
199, 70.75, 70.75
200, 70.75, 70.75
201, 70.75, 70.75
202, 70.75, 70.75
203, 70.75, 70.75
204, 70.75, 70.75
205, 70.75, 70.75
206, 70.75, 70.75
207, 70.75, 70.75
208, 70.75, 70.75
209, 70.75, 70.75
210, 70.75, 70.75
211, 70.75, 70.7025
212, 71, 70.719
213, 71, 70.831
214, 71, 70.9615
215, 71.35, 70.9225
216, 71.35, 71.2045
217, 71.7, 71.2701
218, 71.7, 71.4721
219, 71.7, 71.6716
220, 71.7, 71.6351
221, 71.7, 71.6386
222, 71.7, 71.5566
223, 71.7, 71.7001
224, 71.7, 71.7001
225, 71.7, 71.7001
226, 71.7, 71.7001
227, 71.7, 71.7001
228, 71.7, 71.7001
229, 71.7, 71.7001
230, 71.7, 71.7001
231, 71.7, 71.7001
232, 71.7, 71.7001
233, 71.7, 71.7001
234, 71.7, 71.7001
235, 71.7, 71.7001
236, 71.7, 71.7001
237, 71.7, 71.7001
238, 71.7, 71.7001
239, 71.7, 71.7001
240, 71.7, 71.7001
241, 71.7, 71.7001
242, 71.7, 71.7001
243, 71.7, 71.7001
244, 71.7, 71.7001
245, 71.7, 71.7001
246, 71.7, 71.7001
247, 71.7, 71.7001
248, 71.7, 71.7001
249, 71.7, 71.7001
250, 71.7, 71.7001
251, 71.7, 71.7001
252, 71.7, 71.7001
253, 71.7, 71.6886
254, 71.7, 71.625
255, 71.7, 71.6376
256, 71.7, 71.5791
257, 71.7, 71.6791
258, 72.7, 71.5885
259, 72.7, 71.7066
260, 72.7, 72.0176
261, 72.7, 72.5811
262, 72.7, 72.4761
263, 72.7, 72.6456
264, 73.05, 72.659
265, 73.05, 72.8975
266, 73.05, 72.9649
267, 73.05, 73.0229
268, 73.3, 72.8699
269, 73.3, 73.2474
270, 73.3, 73.2454
271, 73.3, 73.249
272, 73.3, 73.2175
273, 73.3, 73.0515
274, 73.3, 73.2999
275, 73.3, 73.2999
276, 73.3, 73.2999
277, 73.3, 73.2999
278, 73.3, 73.2999
279, 73.3, 73.2999
280, 73.3, 73.2999
281, 73.3, 73.2999
282, 73.3, 73.2999
283, 73.3, 73.2999
284, 73.3, 73.2999
285, 73.3, 73.2999
286, 73.3, 73.2999
287, 73.3, 73.2999
288, 73.3, 73.2999
289, 73.3, 73.2999
290, 73.3, 73.2999
291, 73.3, 73.2999
292, 73.3, 73.2999
293, 73.3, 73.2999
294, 73.3, 73.2999
295, 73.3, 73.2999
296, 73.3, 73.2999
297, 73.3, 73.2999
298, 73.3, 73.2999
299, 73.3, 73.2999
300, 73.3, 73.2999
301, 73.3, 73.2999
302, 73.3, 73.2999
303, 73.3, 73.2999
304, 73.7, 73.253
305, 73.7, 73.374
306, 74.05, 73.648
307, 74.05, 73.809
308, 74.05, 74.0439
309, 74.05, 73.947
310, 74.05, 73.912
311, 74.05, 74.0264
312, 74.05, 74.0499
313, 74.05, 74.0499
314, 74.05, 74.0499
315, 74.05, 74.0499
316, 74.05, 74.0499
317, 74.05, 74.0499
318, 74.05, 74.0499
319, 74.05, 74.0499
320, 74.05, 74.0499
321, 74.05, 74.0499
322, 74.05, 74.0499
323, 74.05, 74.0499
324, 74.05, 74.0499
325, 74.05, 74.0499
326, 74.05, 74.0499
327, 74.05, 74.0499
328, 74.05, 74.0499
329, 74.05, 74.0499
330, 74.05, 74.0499
331, 74.05, 74.0499
332, 74.05, 74.0499
333, 74.05, 74.0499
334, 74.05, 74.0499
335, 74.05, 74.0499
336, 74.05, 74.0499
337, 74.05, 74.0499
